,airy,calm,dark,deep,different,eerie,happy,light,loud,low,mellow,quiet,sad,scary,soft,strange
10203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10293,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10481,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10489,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10513,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10593,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10600,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
10606,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10607,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10898,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10899,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11061,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11070,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11127,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11142,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11248,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
11253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11302,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
11417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11466,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11533,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
11534,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11617,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
11621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11970,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11984,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12165,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12310,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12450,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
