,instrumental,singing
17986,0.0,1.0
17990,0.0,1.0
17994,0.0,1.0
18003,1.0,0.0
18012,0.0,1.0
18013,0.0,1.0
18014,0.0,1.0
18015,0.0,1.0
18016,0.0,1.0
18017,0.0,1.0
18023,0.0,1.0
18027,0.0,1.0
18029,0.0,1.0
18030,0.0,1.0
18031,0.0,1.0
18032,0.0,1.0
18033,0.0,1.0
18034,0.0,1.0
18037,0.0,1.0
18038,0.0,1.0
18041,1.0,0.0
18042,0.0,1.0
18043,0.0,1.0
18045,0.0,1.0
18047,1.0,0.0
18052,1.0,0.0
18053,0.0,1.0
18054,0.0,1.0
18055,0.0,1.0
18057,0.0,1.0
18062,1.0,0.0
18071,0.0,1.0
18072,0.0,1.0
18073,0.0,1.0
18083,1.0,0.0
18099,1.0,0.0
18100,0.0,1.0
18101,0.0,1.0
18104,0.0,1.0
18106,0.0,1.0
18108,1.0,0.0
18110,0.0,1.0
18126,1.0,0.0
18127,1.0,0.0
18133,1.0,0.0
18143,1.0,0.0
18149,1.0,1.0
18151,1.0,0.0
18155,1.0,0.0
18156,1.0,0.0
18161,0.0,1.0
18163,0.0,1.0
18164,1.0,0.0
18166,0.0,1.0
18170,0.0,1.0
18171,0.0,1.0
18172,0.0,1.0
18173,0.0,1.0
18174,0.0,1.0
18175,0.0,1.0
18177,0.0,1.0
18180,0.0,1.0
18186,1.0,0.0
18194,1.0,0.0
18195,0.0,1.0
18198,1.0,1.0
18204,0.0,1.0
18205,0.0,1.0
18207,0.0,1.0
18208,0.0,1.0
18218,1.0,0.0
18223,0.0,1.0
18230,1.0,1.0
18231,0.0,1.0
18232,0.0,1.0
18234,0.0,1.0
18235,0.0,1.0
18238,0.0,1.0
18247,1.0,0.0
18248,0.0,1.0
18249,0.0,1.0
18252,1.0,1.0
18253,0.0,1.0
18254,0.0,1.0
18255,0.0,1.0
18262,1.0,0.0
18264,1.0,0.0
18267,0.0,1.0
18268,0.0,1.0
18269,1.0,0.0
18274,1.0,0.0
18276,1.0,0.0
18281,0.0,1.0
18284,0.0,1.0
18285,0.0,1.0
18289,0.0,1.0
18290,0.0,1.0
18293,0.0,1.0
18294,0.0,1.0
18296,0.0,1.0
18298,0.0,1.0
18314,0.0,1.0
18315,1.0,0.0
18322,1.0,0.0
18324,0.0,1.0
18326,0.0,1.0
18327,0.0,1.0
18329,0.0,1.0
18341,0.0,1.0
18343,0.0,1.0
18344,0.0,1.0
18345,0.0,1.0
18346,1.0,1.0
18347,0.0,1.0
18348,0.0,1.0
18350,0.0,1.0
18351,0.0,1.0
18373,1.0,0.0
18374,0.0,1.0
18375,0.0,1.0
18382,1.0,0.0
18383,0.0,1.0
18391,1.0,0.0
18393,0.0,1.0
18394,0.0,1.0
18397,1.0,0.0
18404,0.0,1.0
18405,0.0,1.0
18411,1.0,0.0
18415,1.0,0.0
18416,1.0,0.0
18419,0.0,1.0
18420,0.0,1.0
18421,0.0,1.0
18422,0.0,1.0
18423,0.0,1.0
18425,0.0,1.0
18426,0.0,1.0
18427,0.0,1.0
18429,0.0,1.0
18433,0.0,1.0
18434,1.0,0.0
18446,0.0,1.0
18447,0.0,1.0
18449,0.0,1.0
18456,0.0,1.0
18457,1.0,0.0
18465,1.0,0.0
18488,0.0,1.0
18489,0.0,1.0
18490,0.0,1.0
18492,0.0,1.0
18500,0.0,1.0
18501,0.0,1.0
18502,0.0,1.0
18503,0.0,1.0
18504,0.0,1.0
18505,0.0,1.0
18507,0.0,1.0
18508,0.0,1.0
18521,1.0,0.0
18527,1.0,0.0
18530,1.0,0.0
18538,1.0,0.0
18539,1.0,0.0
18540,1.0,0.0
18545,1.0,0.0
18546,0.0,1.0
18547,0.0,1.0
18548,0.0,1.0
18549,0.0,1.0
18550,0.0,1.0
18551,0.0,1.0
18552,0.0,1.0
18553,0.0,1.0
18554,0.0,1.0
18556,1.0,0.0
18561,1.0,0.0
18572,1.0,1.0
18582,0.0,1.0
18583,0.0,1.0
18584,0.0,1.0
18586,0.0,1.0
18587,0.0,1.0
18588,0.0,1.0
18589,0.0,1.0
18594,0.0,1.0
18597,1.0,0.0
18599,1.0,0.0
18600,0.0,1.0
18601,0.0,1.0
18602,0.0,1.0
18606,1.0,0.0
18613,0.0,1.0
18615,1.0,0.0
18621,0.0,1.0
18624,1.0,0.0
18627,0.0,1.0
18629,1.0,0.0
18632,1.0,0.0
18636,1.0,0.0
18643,0.0,1.0
18644,0.0,1.0
18645,0.0,1.0
18646,0.0,1.0
18648,0.0,1.0
18649,0.0,1.0
18650,0.0,1.0
18652,0.0,1.0
18659,1.0,0.0
18662,1.0,0.0
18672,1.0,0.0
18674,1.0,0.0
18677,1.0,0.0
18679,1.0,0.0
18690,0.0,1.0
18692,0.0,1.0
18700,0.0,1.0
18704,0.0,1.0
18705,1.0,0.0
18710,1.0,0.0
18713,1.0,0.0
18717,0.0,1.0
18718,0.0,1.0
18719,0.0,1.0
18721,0.0,1.0
18722,0.0,1.0
18724,0.0,1.0
18726,1.0,0.0
18732,0.0,1.0
18735,0.0,1.0
18737,0.0,1.0
18738,0.0,1.0
18739,0.0,1.0
18741,0.0,1.0
18747,1.0,0.0
18756,1.0,0.0
18760,1.0,0.0
18772,1.0,0.0
18787,0.0,1.0
18791,0.0,1.0
18793,0.0,1.0
18795,0.0,1.0
18796,0.0,1.0
18797,0.0,1.0
18800,0.0,1.0
18802,0.0,1.0
18804,0.0,1.0
18805,0.0,1.0
18807,0.0,1.0
18821,0.0,1.0
18825,0.0,1.0
18826,0.0,1.0
18827,0.0,1.0
18830,0.0,1.0
18831,0.0,1.0
18832,0.0,1.0
18834,0.0,1.0
18837,0.0,1.0
18839,1.0,0.0
18840,0.0,1.0
18841,1.0,0.0
18843,1.0,0.0
18851,0.0,1.0
18855,0.0,1.0
18856,0.0,1.0
18857,0.0,1.0
18860,0.0,1.0
18861,0.0,1.0
18862,0.0,1.0
18863,0.0,1.0
18864,0.0,1.0
18865,0.0,1.0
18867,1.0,0.0
18870,0.0,1.0
18871,0.0,1.0
18872,0.0,1.0
18873,0.0,1.0
18875,0.0,1.0
18883,1.0,0.0
18886,0.0,1.0
18891,0.0,1.0
18894,0.0,1.0
18899,0.0,1.0
18900,0.0,1.0
18909,1.0,0.0
18911,0.0,1.0
18912,0.0,1.0
18913,0.0,1.0
18943,0.0,1.0
18944,0.0,1.0
18945,0.0,1.0
18946,0.0,1.0
18948,0.0,1.0
18966,1.0,0.0
18969,1.0,0.0
18971,1.0,0.0
18974,1.0,0.0
18976,1.0,1.0
18978,0.0,1.0
18980,0.0,1.0
18982,0.0,1.0
18983,0.0,1.0
18984,0.0,1.0
18988,0.0,1.0
18989,1.0,0.0
18991,0.0,1.0
18992,0.0,1.0
18993,1.0,0.0
18995,0.0,1.0
19001,1.0,0.0
19011,0.0,1.0
19012,0.0,1.0
19013,0.0,1.0
19014,0.0,1.0
19016,0.0,1.0
19017,0.0,1.0
19018,0.0,1.0
19019,1.0,0.0
19020,1.0,0.0
19024,1.0,0.0
19031,1.0,0.0
19045,0.0,1.0
19046,0.0,1.0
19047,0.0,1.0
19048,0.0,1.0
19056,0.0,1.0
19058,0.0,1.0
19066,1.0,0.0
19067,1.0,0.0
19073,0.0,1.0
19075,0.0,1.0
19092,1.0,0.0
19095,1.0,0.0
19097,1.0,0.0
19098,1.0,0.0
19106,1.0,0.0
19107,1.0,0.0
19117,1.0,0.0
19128,1.0,0.0
19141,1.0,1.0
19146,0.0,1.0
19153,0.0,1.0
19159,0.0,1.0
19162,0.0,1.0
19165,1.0,0.0
19166,0.0,1.0
19167,0.0,1.0
19172,1.0,0.0
19176,0.0,1.0
19178,0.0,1.0
19180,0.0,1.0
19182,0.0,1.0
19183,0.0,1.0
19184,0.0,1.0
19188,0.0,1.0
19190,0.0,1.0
19191,0.0,1.0
19192,1.0,0.0
19198,1.0,0.0
19199,1.0,0.0
19204,1.0,0.0
19205,1.0,0.0
19222,1.0,0.0
19224,0.0,1.0
19226,0.0,1.0
19229,1.0,0.0
19230,0.0,1.0
19231,0.0,1.0
19232,0.0,1.0
19243,1.0,0.0
19247,0.0,1.0
19248,0.0,1.0
19249,0.0,1.0
19250,0.0,1.0
19251,1.0,0.0
19254,0.0,1.0
19267,1.0,0.0
19272,0.0,1.0
19273,0.0,1.0
19278,1.0,0.0
19282,0.0,1.0
19284,0.0,1.0
19286,0.0,1.0
19287,0.0,1.0
19288,0.0,1.0
19290,1.0,0.0
19298,0.0,1.0
19300,0.0,1.0
19301,0.0,1.0
19302,0.0,1.0
19303,0.0,1.0
19312,0.0,1.0
19319,1.0,0.0
19334,1.0,0.0
19336,0.0,1.0
19338,0.0,1.0
19340,0.0,1.0
19343,0.0,1.0
19344,0.0,1.0
19346,0.0,1.0
19347,0.0,1.0
19348,0.0,1.0
19361,1.0,0.0
19378,1.0,0.0
19385,1.0,0.0
19387,1.0,0.0
19389,1.0,0.0
19391,1.0,0.0
19399,0.0,1.0
19414,0.0,1.0
19415,0.0,1.0
19416,0.0,1.0
19417,0.0,1.0
19418,0.0,1.0
19419,0.0,1.0
19420,0.0,1.0
19421,0.0,1.0
19422,0.0,1.0
19423,0.0,1.0
19424,1.0,0.0
19425,1.0,0.0
19429,1.0,0.0
19442,0.0,1.0
19443,0.0,1.0
19454,1.0,0.0
19457,0.0,1.0
19459,0.0,1.0
19460,0.0,1.0
19463,1.0,0.0
19465,0.0,1.0
19471,0.0,1.0
19472,0.0,1.0
19473,0.0,1.0
19474,1.0,0.0
19477,0.0,1.0
19478,0.0,1.0
19479,0.0,1.0
19482,0.0,1.0
19483,0.0,1.0
19486,1.0,0.0
19487,0.0,1.0
19496,0.0,1.0
19497,0.0,1.0
19498,0.0,1.0
19499,0.0,1.0
19500,0.0,1.0
19504,0.0,1.0
19505,0.0,1.0
19506,0.0,1.0
19508,1.0,0.0
19515,0.0,1.0
19519,0.0,1.0
19521,0.0,1.0
19527,0.0,1.0
19528,0.0,1.0
19529,0.0,1.0
19530,0.0,1.0
19531,1.0,1.0
19533,0.0,1.0
19534,0.0,1.0
19535,0.0,1.0
19536,0.0,1.0
19543,0.0,1.0
19545,0.0,1.0
19546,0.0,1.0
19547,0.0,1.0
19548,0.0,1.0
19549,0.0,1.0
19552,0.0,1.0
19554,0.0,1.0
19558,0.0,1.0
19563,0.0,1.0
19564,1.0,0.0
19572,0.0,1.0
19573,0.0,1.0
19574,0.0,1.0
19575,0.0,1.0
19576,0.0,1.0
19577,0.0,1.0
19582,0.0,1.0
19583,1.0,0.0
19584,1.0,0.0
19590,1.0,0.0
19596,1.0,0.0
19611,0.0,1.0
19615,0.0,1.0
19616,0.0,1.0
19617,0.0,1.0
19624,1.0,0.0
19626,0.0,1.0
19629,0.0,1.0
19632,0.0,1.0
19633,0.0,1.0
19635,0.0,1.0
19643,1.0,0.0
19648,1.0,0.0
19651,1.0,0.0
19657,1.0,0.0
19660,1.0,0.0
19671,0.0,1.0
19672,0.0,1.0
19673,0.0,1.0
19674,0.0,1.0
19676,1.0,0.0
19679,1.0,0.0
19682,1.0,0.0
19683,0.0,1.0
19684,0.0,1.0
19685,0.0,1.0
19710,0.0,1.0
19711,0.0,1.0
19712,0.0,1.0
19714,0.0,1.0
19718,0.0,1.0
19719,0.0,1.0
19721,1.0,1.0
19722,0.0,1.0
19726,1.0,0.0
19727,0.0,1.0
19731,1.0,0.0
19735,0.0,1.0
19736,0.0,1.0
19738,0.0,1.0
19739,0.0,1.0
19740,0.0,1.0
19743,0.0,1.0
19745,0.0,1.0
19747,0.0,1.0
19755,0.0,1.0
19756,0.0,1.0
19757,0.0,1.0
19758,0.0,1.0
19759,0.0,1.0
19760,1.0,0.0
19765,1.0,0.0
19769,0.0,1.0
19770,0.0,1.0
19771,0.0,1.0
19774,0.0,1.0
19775,0.0,1.0
19783,1.0,0.0
19785,1.0,0.0
19797,0.0,1.0
19799,0.0,1.0
19801,0.0,1.0
19804,0.0,1.0
19805,0.0,1.0
19806,0.0,1.0
19809,0.0,1.0
19810,0.0,1.0
19814,0.0,1.0
19815,0.0,1.0
19816,0.0,1.0
19818,0.0,1.0
19820,0.0,1.0
19823,0.0,1.0
19824,0.0,1.0
19828,0.0,1.0
19832,0.0,1.0
19833,0.0,1.0
19834,0.0,1.0
19835,0.0,1.0
19836,0.0,1.0
19859,1.0,0.0
19861,1.0,0.0
19864,0.0,1.0
19866,1.0,0.0
19868,1.0,0.0
19870,1.0,0.0
19872,1.0,0.0
19875,1.0,0.0
19878,1.0,0.0
19881,1.0,0.0
19884,0.0,1.0
19885,0.0,1.0
19887,0.0,1.0
19889,0.0,1.0
19891,0.0,1.0
19893,0.0,1.0
19896,1.0,0.0
19901,1.0,0.0
19903,0.0,1.0
19904,0.0,1.0
19905,0.0,1.0
19906,0.0,1.0
19910,1.0,0.0
19915,1.0,0.0
19924,0.0,1.0
19927,0.0,1.0
19928,0.0,1.0
19930,0.0,1.0
19931,0.0,1.0
19932,0.0,1.0
19933,0.0,1.0
19934,0.0,1.0
19935,0.0,1.0
19936,0.0,1.0
19941,0.0,1.0
19942,0.0,1.0
19944,0.0,1.0
19945,0.0,1.0
19949,0.0,1.0
19950,0.0,1.0
19951,0.0,1.0
19954,0.0,1.0
19956,0.0,1.0
19959,0.0,1.0
19961,0.0,1.0
19964,0.0,1.0
19971,0.0,1.0
19972,0.0,1.0
19974,1.0,0.0
19991,0.0,1.0
19992,0.0,1.0
19993,0.0,1.0
19994,0.0,1.0
19995,0.0,1.0
19998,0.0,1.0
19999,1.0,0.0
20000,0.0,1.0
20002,0.0,1.0
20003,0.0,1.0
20004,0.0,1.0
20010,1.0,0.0
20012,1.0,0.0
20016,1.0,0.0
20018,1.0,1.0
20022,0.0,1.0
20024,0.0,1.0
20025,0.0,1.0
20030,0.0,1.0
20033,1.0,0.0
20035,0.0,1.0
20043,1.0,0.0
20047,1.0,0.0
20048,0.0,1.0
20049,0.0,1.0
20050,0.0,1.0
20051,0.0,1.0
20052,0.0,1.0
20055,0.0,1.0
20056,0.0,1.0
20058,0.0,1.0
20059,0.0,1.0
20060,1.0,0.0
20063,1.0,0.0
20067,1.0,0.0
20069,1.0,0.0
20089,1.0,0.0
20091,1.0,0.0
20093,0.0,1.0
20095,0.0,1.0
20105,0.0,1.0
20106,0.0,1.0
20107,0.0,1.0
20109,0.0,1.0
20114,1.0,0.0
20115,0.0,1.0
20116,0.0,1.0
20119,0.0,1.0
20122,0.0,1.0
20123,0.0,1.0
20124,0.0,1.0
20125,0.0,1.0
20126,0.0,1.0
20127,0.0,1.0
20129,0.0,1.0
20133,1.0,0.0
20135,1.0,0.0
20140,1.0,0.0
20151,0.0,1.0
20152,0.0,1.0
20155,1.0,0.0
20157,0.0,1.0
20158,0.0,1.0
20159,1.0,0.0
20168,1.0,0.0
20169,1.0,0.0
20180,1.0,0.0
20184,1.0,0.0
20186,1.0,0.0
20188,0.0,1.0
20189,0.0,1.0
20190,0.0,1.0
20191,0.0,1.0
20194,0.0,1.0
20195,0.0,1.0
20196,0.0,1.0
20197,0.0,1.0
20198,0.0,1.0
20199,0.0,1.0
20201,0.0,1.0
20202,0.0,1.0
20203,0.0,1.0
20206,0.0,1.0
20210,0.0,1.0
20211,0.0,1.0
20212,0.0,1.0
20214,0.0,1.0
20215,0.0,1.0
20216,0.0,1.0
20219,0.0,1.0
20222,0.0,1.0
20223,1.0,1.0
20224,0.0,1.0
20225,0.0,1.0
20227,0.0,1.0
20228,0.0,1.0
20229,0.0,1.0
20230,0.0,1.0
20231,0.0,1.0
20232,1.0,0.0
20233,1.0,1.0
20234,0.0,1.0
20245,1.0,0.0
20246,0.0,1.0
20247,0.0,1.0
20253,0.0,1.0
20254,0.0,1.0
20256,0.0,1.0
20257,1.0,0.0
20259,1.0,0.0
20262,0.0,1.0
20263,0.0,1.0
20264,0.0,1.0
20267,0.0,1.0
20269,0.0,1.0
20270,0.0,1.0
20271,1.0,0.0
20273,0.0,1.0
20275,1.0,0.0
20282,0.0,1.0
20283,0.0,1.0
20285,0.0,1.0
20286,0.0,1.0
20288,0.0,1.0
20289,0.0,1.0
20292,1.0,0.0
20300,1.0,0.0
20307,1.0,1.0
20310,0.0,1.0
20311,0.0,1.0
20312,0.0,1.0
20313,0.0,1.0
20314,0.0,1.0
20316,1.0,0.0
20324,0.0,1.0
20325,0.0,1.0
20326,0.0,1.0
20327,0.0,1.0
20328,0.0,1.0
20329,0.0,1.0
20330,0.0,1.0
20331,0.0,1.0
20340,0.0,1.0
20341,0.0,1.0
20342,0.0,1.0
20347,0.0,1.0
20349,0.0,1.0
20351,0.0,1.0
20354,1.0,0.0
20355,0.0,1.0
20356,1.0,0.0
20368,1.0,0.0
20380,0.0,1.0
20382,0.0,1.0
20383,0.0,1.0
20384,0.0,1.0
20385,0.0,1.0
20387,0.0,1.0
20389,0.0,1.0
20390,0.0,1.0
20391,0.0,1.0
20393,0.0,1.0
20400,1.0,0.0
20405,0.0,1.0
20406,0.0,1.0
20407,1.0,1.0
20409,0.0,1.0
20410,0.0,1.0
20424,1.0,0.0
20426,0.0,1.0
20427,1.0,1.0
20428,0.0,1.0
20429,0.0,1.0
20440,0.0,1.0
20443,0.0,1.0
20449,0.0,1.0
20451,0.0,1.0
20459,0.0,1.0
20462,0.0,1.0
20463,0.0,1.0
20464,0.0,1.0
20465,0.0,1.0
20466,0.0,1.0
20476,1.0,0.0
20483,1.0,0.0
20487,1.0,0.0
20488,1.0,0.0
20489,1.0,0.0
20493,0.0,1.0
20495,0.0,1.0
20496,0.0,1.0
20504,0.0,1.0
20507,0.0,1.0
20510,1.0,0.0
20517,0.0,1.0
20520,0.0,1.0
20523,0.0,1.0
20525,0.0,1.0
20527,0.0,1.0
20528,0.0,1.0
20529,0.0,1.0
20530,0.0,1.0
20531,0.0,1.0
20533,1.0,1.0
20540,0.0,1.0
20546,0.0,1.0
20547,0.0,1.0
20548,0.0,1.0
20550,0.0,1.0
20551,0.0,1.0
20552,0.0,1.0
20554,0.0,1.0
20555,0.0,1.0
20556,0.0,1.0
20560,1.0,0.0
20579,0.0,1.0
20580,0.0,1.0
20581,0.0,1.0
20586,1.0,0.0
20591,1.0,0.0
20592,1.0,0.0
20598,0.0,1.0
20599,0.0,1.0
20601,0.0,1.0
20605,1.0,1.0
20607,0.0,1.0
20612,0.0,1.0
20613,1.0,0.0
20615,0.0,1.0
20618,0.0,1.0
20621,1.0,0.0
20622,0.0,1.0
20623,0.0,1.0
20630,0.0,1.0
20631,0.0,1.0
20632,0.0,1.0
20642,0.0,1.0
20644,0.0,1.0
20646,0.0,1.0
20651,0.0,1.0
20653,0.0,1.0
20654,0.0,1.0
20655,1.0,0.0
20668,0.0,1.0
20669,0.0,1.0
20672,1.0,0.0
20674,0.0,1.0
20678,0.0,1.0
20680,1.0,0.0
20691,1.0,0.0
20693,0.0,1.0
20702,0.0,1.0
20703,0.0,1.0
20704,0.0,1.0
20705,0.0,1.0
20706,0.0,1.0
20707,0.0,1.0
20708,0.0,1.0
20709,0.0,1.0
20718,1.0,0.0
20730,0.0,1.0
20732,0.0,1.0
20737,0.0,1.0
20738,0.0,1.0
20739,0.0,1.0
20744,1.0,0.0
20750,0.0,1.0
20752,0.0,1.0
20753,1.0,0.0
20762,1.0,0.0
20767,1.0,0.0
20778,1.0,0.0
20781,1.0,0.0
20784,0.0,1.0
20785,0.0,1.0
20787,0.0,1.0
20788,0.0,1.0
20791,0.0,1.0
20797,0.0,1.0
20798,0.0,1.0
20799,0.0,1.0
20800,0.0,1.0
20801,0.0,1.0
20803,0.0,1.0
20804,0.0,1.0
20808,0.0,1.0
20819,1.0,0.0
20821,1.0,0.0
20827,0.0,1.0
20828,0.0,1.0
20830,0.0,1.0
20831,0.0,1.0
20832,1.0,0.0
20833,0.0,1.0
20834,0.0,1.0
20836,0.0,1.0
20837,0.0,1.0
20839,0.0,1.0
20842,1.0,0.0
20845,1.0,1.0
20847,0.0,1.0
20854,0.0,1.0
20855,0.0,1.0
20858,0.0,1.0
20860,1.0,0.0
20867,1.0,0.0
20875,0.0,1.0
20885,0.0,1.0
20886,0.0,1.0
20889,1.0,0.0
20890,0.0,1.0
20891,0.0,1.0
20892,0.0,1.0
20896,0.0,1.0
20897,0.0,1.0
20903,0.0,1.0
20905,0.0,1.0
20907,0.0,1.0
20908,0.0,1.0
20923,1.0,0.0
20929,1.0,0.0
20933,0.0,1.0
20949,0.0,1.0
20950,0.0,1.0
20953,0.0,1.0
20955,0.0,1.0
20956,1.0,1.0
20959,1.0,0.0
20961,1.0,0.0
20963,0.0,1.0
20964,0.0,1.0
20965,0.0,1.0
20966,0.0,1.0
20968,0.0,1.0
20969,0.0,1.0
20971,1.0,0.0
20978,1.0,0.0
20981,1.0,0.0
20984,0.0,1.0
20985,0.0,1.0
20987,1.0,0.0
20994,1.0,0.0
20995,0.0,1.0
21002,0.0,1.0
21003,0.0,1.0
21004,0.0,1.0
21005,0.0,1.0
21006,0.0,1.0
21007,0.0,1.0
21009,0.0,1.0
21011,1.0,0.0
21023,1.0,0.0
21034,0.0,1.0
21040,0.0,1.0
21042,0.0,1.0
21043,0.0,1.0
21044,0.0,1.0
21045,0.0,1.0
21046,0.0,1.0
21047,0.0,1.0
21049,0.0,1.0
21051,0.0,1.0
21052,0.0,1.0
21055,0.0,1.0
21056,0.0,1.0
21057,0.0,1.0
21064,0.0,1.0
21065,0.0,1.0
21066,0.0,1.0
21068,0.0,1.0
21070,0.0,1.0
21071,0.0,1.0
21073,0.0,1.0
21075,0.0,1.0
21076,0.0,1.0
21078,0.0,1.0
21079,0.0,1.0
21080,0.0,1.0
21081,0.0,1.0
21082,0.0,1.0
21083,0.0,1.0
21084,0.0,1.0
21085,0.0,1.0
21086,0.0,1.0
21087,0.0,1.0
21088,0.0,1.0
21089,0.0,1.0
21090,0.0,1.0
21092,0.0,1.0
21093,1.0,1.0
21095,0.0,1.0
21096,0.0,1.0
21100,0.0,1.0
21104,1.0,0.0
21106,0.0,1.0
21110,0.0,1.0
21111,0.0,1.0
21113,0.0,1.0
21125,1.0,0.0
21126,1.0,0.0
21144,1.0,0.0
21151,0.0,1.0
21152,0.0,1.0
21154,0.0,1.0
21157,1.0,0.0
21158,1.0,0.0
21162,0.0,1.0
21163,0.0,1.0
21164,0.0,1.0
21165,0.0,1.0
21180,1.0,0.0
21185,0.0,1.0
21191,0.0,1.0
21193,0.0,1.0
21196,0.0,1.0
21197,0.0,1.0
21198,0.0,1.0
21199,0.0,1.0
21202,0.0,1.0
21203,0.0,1.0
21204,0.0,1.0
21205,0.0,1.0
21207,0.0,1.0
21220,1.0,0.0
21224,0.0,1.0
21225,0.0,1.0
21228,0.0,1.0
21230,0.0,1.0
21231,0.0,1.0
21232,0.0,1.0
21233,0.0,1.0
21235,0.0,1.0
21237,0.0,1.0
21240,0.0,1.0
21247,1.0,0.0
21249,0.0,1.0
21251,0.0,1.0
21253,0.0,1.0
21254,0.0,1.0
21255,0.0,1.0
21261,1.0,0.0
21267,1.0,0.0
21268,0.0,1.0
21272,0.0,1.0
21274,1.0,0.0
21277,1.0,0.0
21290,1.0,0.0
21300,0.0,1.0
21301,0.0,1.0
21313,1.0,0.0
21314,0.0,1.0
21315,1.0,0.0
21316,0.0,1.0
21323,1.0,0.0
21336,1.0,0.0
21340,1.0,0.0
21348,1.0,0.0
21351,0.0,1.0
21352,0.0,1.0
21353,0.0,1.0
21354,0.0,1.0
21355,0.0,1.0
21356,0.0,1.0
21367,1.0,0.0
21374,1.0,0.0
21381,1.0,0.0
21383,1.0,0.0
21403,0.0,1.0
21404,0.0,1.0
21408,1.0,0.0
21414,1.0,0.0
21418,1.0,0.0
21420,0.0,1.0
21422,0.0,1.0
21423,0.0,1.0
21424,1.0,0.0
21427,1.0,0.0
21429,0.0,1.0
21430,0.0,1.0
21431,0.0,1.0
21432,0.0,1.0
21433,0.0,1.0
21434,0.0,1.0
21436,0.0,1.0
21437,0.0,1.0
21439,0.0,1.0
21441,0.0,1.0
21442,1.0,1.0
21443,0.0,1.0
21447,0.0,1.0
21463,1.0,0.0
21464,1.0,0.0
21469,1.0,0.0
21470,1.0,0.0
21476,0.0,1.0
21477,0.0,1.0
21478,0.0,1.0
21479,0.0,1.0
21480,0.0,1.0
21481,0.0,1.0
21482,0.0,1.0
21483,0.0,1.0
21485,0.0,1.0
21488,0.0,1.0
21490,0.0,1.0
21491,0.0,1.0
21492,0.0,1.0
21493,0.0,1.0
21496,0.0,1.0
21497,0.0,1.0
21498,0.0,1.0
21505,1.0,0.0
21506,1.0,0.0
21509,1.0,0.0
21512,1.0,0.0
21513,1.0,0.0
21517,1.0,0.0
21518,0.0,1.0
21520,0.0,1.0
21527,0.0,1.0
21528,0.0,1.0
21529,1.0,0.0
21530,1.0,0.0
21533,1.0,0.0
21534,1.0,0.0
21542,1.0,0.0
21544,0.0,1.0
21545,0.0,1.0
21547,1.0,0.0
21549,0.0,1.0
21551,0.0,1.0
21554,1.0,0.0
21555,1.0,1.0
21563,1.0,0.0
21564,1.0,0.0
21568,1.0,0.0
21570,0.0,1.0
21572,0.0,1.0
21575,0.0,1.0
21577,0.0,1.0
21579,0.0,1.0
21595,0.0,1.0
21596,0.0,1.0
21597,0.0,1.0
21598,0.0,1.0
21603,0.0,1.0
21606,0.0,1.0
21609,1.0,0.0
21611,1.0,0.0
21612,1.0,0.0
21615,0.0,1.0
21616,0.0,1.0
21618,0.0,1.0
21619,0.0,1.0
21620,0.0,1.0
21621,0.0,1.0
21622,0.0,1.0
21623,0.0,1.0
21624,1.0,1.0
21633,0.0,1.0
21634,0.0,1.0
21635,0.0,1.0
21640,0.0,1.0
21641,0.0,1.0
21644,0.0,1.0
21646,0.0,1.0
21647,0.0,1.0
21648,0.0,1.0
21649,0.0,1.0
21650,0.0,1.0
21651,0.0,1.0
21652,0.0,1.0
21653,0.0,1.0
21654,0.0,1.0
21656,0.0,1.0
21657,0.0,1.0
21658,0.0,1.0
21659,0.0,1.0
21681,0.0,1.0
21686,0.0,1.0
21688,0.0,1.0
21695,0.0,1.0
21701,0.0,1.0
21702,0.0,1.0
21703,0.0,1.0
21704,0.0,1.0
21705,0.0,1.0
21706,0.0,1.0
21707,0.0,1.0
21709,0.0,1.0
21711,0.0,1.0
21712,0.0,1.0
21713,0.0,1.0
21714,0.0,1.0
21715,0.0,1.0
21716,0.0,1.0
21718,1.0,0.0
21724,1.0,0.0
21729,0.0,1.0
21731,0.0,1.0
21733,0.0,1.0
21736,0.0,1.0
21737,0.0,1.0
21738,1.0,0.0
21740,0.0,1.0
21741,0.0,1.0
21742,0.0,1.0
21744,0.0,1.0
21745,0.0,1.0
21746,0.0,1.0
21747,0.0,1.0
21748,0.0,1.0
21749,0.0,1.0
21751,1.0,0.0
21756,1.0,0.0
21764,0.0,1.0
21767,1.0,0.0
21770,0.0,1.0
21771,0.0,1.0
21772,0.0,1.0
21776,0.0,1.0
21778,0.0,1.0
21784,0.0,1.0
21787,1.0,0.0
21788,0.0,1.0
21789,0.0,1.0
21792,0.0,1.0
21793,0.0,1.0
21796,0.0,1.0
21798,0.0,1.0
21804,1.0,0.0
21807,0.0,1.0
21808,1.0,0.0
21810,1.0,0.0
21814,1.0,0.0
21815,1.0,0.0
21818,1.0,0.0
21821,0.0,1.0
21822,0.0,1.0
21824,0.0,1.0
21826,0.0,1.0
21828,0.0,1.0
21830,0.0,1.0
21831,0.0,1.0
21832,1.0,0.0
21834,1.0,0.0
21840,1.0,0.0
21845,0.0,1.0
21846,0.0,1.0
21852,0.0,1.0
21853,0.0,1.0
21854,0.0,1.0
21858,1.0,0.0
21859,0.0,1.0
21861,0.0,1.0
21862,0.0,1.0
21864,0.0,1.0
21865,0.0,1.0
