,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
23362,51696,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/the_art_of_the_lute_player-the_art_of_the_lute_player-14-pavan_heres_paternus__antony_holborne__jacob_heringman-0-29.mp3,14,Pavan_ Heres paternus _ Antony Holborne - Jacob Heringman,The Art of the Lute Player,The Art of the Lute Player,http://www.magnatune.com/artists/albums/heringman-artlute/,0,29,http://he3.magnatune.com/all/14-Pavan_%20Heres%20paternus%20_%20Antony%20Holborne%20-%20Jacob%20Heringman%20-%20The%20Art%20of%20the%20Lute%20Player.mp3
17155,37672,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-08-sweet_pea-0-29.mp3,8,Sweet Pea,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,0,29,http://he3.magnatune.com/all/08-Sweet%20Pea-Thursday%20Group.mp3
20562,45163,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-175-204.mp3,11,Ballade Op.23 in g minor,Janine Johnson,Chopin Recital,http://www.magnatune.com/artists/albums/jjohnson-chopin/,175,204,http://he3.magnatune.com/all/11-Ballade%20Op.23%20in%20g%20minor-Janine%20Johnson.mp3
4753,10446,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/da_camera-a_celtic_celebration-02-the_fairy_queen_carolan_five_tunes_by_the_irish_harper-59-88.mp3,2,The Fairy Queen (Carolan Five Tunes by the Irish Harper),Da Camera,A Celtic Celebration,http://www.magnatune.com/artists/albums/dacamera-celtic/,59,88,http://he3.magnatune.com/all/02-The%20Fairy%20Queen%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
7833,17216,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-maya__the_great_katun-04-dawn_of_the_gods_part_4-436-465.mp3,4,Dawn of The Gods (part 4),Paul Avgerinos,Maya - The Great Katun,http://www.magnatune.com/artists/albums/avgerinos-maya/,436,465,http://he3.magnatune.com/all/04-Dawn%20of%20The%20Gods%20(part%204)%20-%20Paul%20Avgerinos.mp3
12199,26792,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/liquid_zen-seventythree-06-drop_the_sky-233-262.mp3,6,Drop The Sky,Liquid Zen,Seventythree,http://www.magnatune.com/artists/albums/liquid-seventythree/,233,262,http://he3.magnatune.com/all/06-Drop%20The%20Sky%20-%20Liquid%20Zen.mp3
13915,30577,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/ehren_starks-the_depths_of_a_year-07-before_i_was_gone-0-29.mp3,7,Before I was gone,Ehren Starks,The Depths of a Year,http://www.magnatune.com/artists/albums/ehren-depths/,0,29,http://he3.magnatune.com/all/07-Before%20I%20was%20gone-Ehren%20Starks.mp3
5307,11584,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/artemis-gravity-03-angel-30-59.mp3,3,Angel,Artemis,Gravity,http://www.magnatune.com/artists/albums/artemis-gravity/,30,59,http://he3.magnatune.com/all/03-Angel-Artemis.mp3
9886,21671,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/kitka-the_vine-05-cantec_de_leagane_romania-175-204.mp3,5,Cantec De Leagane (Romania),Kitka,The Vine,http://www.magnatune.com/artists/albums/kitka-vine/,175,204,http://he3.magnatune.com/all/05-Cantec%20De%20Leagane%20(Romania)-Kitka.mp3
24484,54625,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-17-prelude_and_fugue_no__21_in_bflat_major_bwv_890_praeludium-0-29.mp3,17,Prelude And Fugue No. 21 In B-Flat Major BWV 890_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,0,29,http://he3.magnatune.com/all/17-Prelude%20And%20Fugue%20No.%2021%20In%20B-Flat%20Major%20BWV%20890_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
21805,47908,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-the_lost_art_of_human_kindness-12-earth_beyond_a_finite_thought-291-320.mp3,12,Earth Beyond a Finite Thought,Jade Leary,The Lost Art of Human Kindness,http://www.magnatune.com/artists/albums/jade-art/,291,320,http://he3.magnatune.com/all/12-Earth%20Beyond%20a%20Finite%20Thought-Jade%20Leary.mp3
7955,17525,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/rapoon-cidar-04-estuary-59-88.mp3,4,Estuary,Rapoon,Cidar,http://www.magnatune.com/artists/albums/rapoon-cidar/,59,88,http://he3.magnatune.com/all/04-Estuary-Rapoon.mp3
22974,50703,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_wretch-ambulatory-13-specimen-262-291.mp3,13,Specimen,The Wretch,Ambulatory,http://www.magnatune.com/artists/albums/wretch-ambulatory/,262,291,http://he3.magnatune.com/all/13-Specimen-The%20Wretch.mp3
7604,16671,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-04-benthic-0-29.mp3,4,Benthic,DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,0,29,http://he3.magnatune.com/all/04-Benthic-DAC%20Crowell%20.mp3
23436,51870,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_wretch-ambulatory-14-sickness-0-29.mp3,14,Sickness,The Wretch,Ambulatory,http://www.magnatune.com/artists/albums/wretch-ambulatory/,0,29,http://he3.magnatune.com/all/14-Sickness-The%20Wretch.mp3
13643,29940,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-words_touch-06-weightless_you_are-88-117.mp3,6,Weightless You Are,Paul Avgerinos,Words Touch,http://www.magnatune.com/artists/albums/avgerinos-words/,88,117,http://he3.magnatune.com/all/06-Weightless%20You%20Are-Paul%20Avgerinos.mp3
6740,14638,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-378-407.mp3,3,Red-shifted Harmonies,DAC Crowell,Red-shifted Harmonies,http://www.magnatune.com/artists/albums/dac-red/,378,407,http://he3.magnatune.com/all/03-Red-shifted%20Harmonies-DAC%20Crowell.mp3
7295,15933,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/ivilion-terean-03-urtulitreator-291-320.mp3,3,Urtulitreator,Ivilion,Terean,http://www.magnatune.com/artists/albums/ivilion-terean/,291,320,http://he3.magnatune.com/all/03-Urtulitreator-Ivilion.mp3
1966,4234,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ivilion-sartinal-01-sartinal_i-0-29.mp3,1,Sartinal I,Ivilion,Sartinal,http://www.magnatune.com/artists/albums/ivilion-sartinal/,0,29,http://he3.magnatune.com/all/01-Sartinal%20I-Ivilion.mp3
2182,4786,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/dac_crowell-spctr-01-spctr-2669-2698.mp3,1,SPCTR,DAC Crowell,SPCTR,http://www.magnatune.com/artists/albums/dac-spctr/,2669,2698,http://he3.magnatune.com/all/01-SPCTR-DAC%20Crowell.mp3
5561,12101,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-03-chapel_hill_phantom_lantern-436-465.mp3,3,Chapel Hill (Phantom Lantern),DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,436,465,http://he3.magnatune.com/all/03-Chapel%20Hill%20(Phantom%20Lantern)-DAC%20Crowell%20.mp3
7620,16696,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-04-benthic-726-755.mp3,4,Benthic,DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,726,755,http://he3.magnatune.com/all/04-Benthic-DAC%20Crowell%20.mp3
18063,39606,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-09-in_the_pews-175-204.mp3,9,In the Pews,Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,175,204,http://he3.magnatune.com/all/09-In%20the%20Pews-Hans%20Christian.mp3
11533,25392,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/rapoon-easterly_6_or_7-05-waters_reaching-30-59.mp3,5,Waters reaching,Rapoon,Easterly 6 or 7,http://www.magnatune.com/artists/albums/rapoon-easterly/,30,59,http://he3.magnatune.com/all/05-Waters%20reaching-Rapoon.mp3
22195,48804,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/jade_leary-and_come_the_sirens-12-salvatrice-117-146.mp3,12,Salvatrice,Jade Leary,And Come the Sirens,http://www.magnatune.com/artists/albums/jade-sirens/,117,146,http://he3.magnatune.com/all/12-Salvatrice-Jade%20Leary.mp3
14387,31569,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/paul_avgerinos-sky_of_grace-07-flying_and_floating-59-88.mp3,7,Flying And Floating,Paul Avgerinos,Sky Of Grace,http://www.magnatune.com/artists/albums/avgerinos-skygrace/,59,88,http://he3.magnatune.com/all/07-Flying%20And%20Floating-Paul%20Avgerinos.mp3
15544,34066,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/introspekt-ideology-07-utet-233-262.mp3,7,UtET,iNTROSPEKT,iDEOLOGY,http://www.magnatune.com/artists/albums/introspekt-ideology/,233,262,http://he3.magnatune.com/all/07-UtET-iNTROSPEKT.mp3
2043,4413,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/solace-ahsas-01-solitude_khlas_68-30-59.mp3,1,Solitude (Khlas 6-8),Solace,Ahsas,http://www.magnatune.com/artists/albums/solace-ahsas/,30,59,http://he3.magnatune.com/all/01-Solitude%20(Khlas%206-8)-Solace.mp3
11261,24783,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/indidginus-sine_language-05-spiritual_spearmints-30-59.mp3,5,Spiritual spearmints,Indidginus,Sine Language,http://www.magnatune.com/artists/albums/indidginus-sine/,30,59,http://he3.magnatune.com/all/05-Spiritual%20spearmints-Indidginus.mp3
11540,25402,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/rapoon-easterly_6_or_7-05-waters_reaching-320-349.mp3,5,Waters reaching,Rapoon,Easterly 6 or 7,http://www.magnatune.com/artists/albums/rapoon-easterly/,320,349,http://he3.magnatune.com/all/05-Waters%20reaching-Rapoon.mp3
12454,27345,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ivilion-sartinal-06-hshante-175-204.mp3,6,Hshante,Ivilion,Sartinal,http://www.magnatune.com/artists/albums/ivilion-sartinal/,175,204,http://he3.magnatune.com/all/06-Hshante-Ivilion.mp3
8892,19438,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/rapoon-the_kirghiz_light__cd_1-04-rubinox-378-407.mp3,4,Rubinox,Rapoon,The Kirghiz Light - CD 1,http://www.magnatune.com/artists/albums/rapoon-kirghiz1/,378,407,http://he3.magnatune.com/all/04-Rubinox-Rapoon.mp3
17218,37814,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/jami_sieber-lush_mechanique-08-the_darkening_ground-117-146.mp3,8,The Darkening Ground,Jami Sieber,Lush Mechanique,http://www.magnatune.com/artists/albums/sieber-lush/,117,146,http://he3.magnatune.com/all/08-The%20Darkening%20Ground-Jami%20Sieber.mp3
5562,12102,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-03-chapel_hill_phantom_lantern-465-494.mp3,3,Chapel Hill (Phantom Lantern),DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,465,494,http://he3.magnatune.com/all/03-Chapel%20Hill%20(Phantom%20Lantern)-DAC%20Crowell%20.mp3
3622,7955,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/dj_cary-eastern_grooves-02-kalimayantrahands_upon_black_earth-204-233.mp3,2,Kalimayantra-hands upon black earth,DJ Cary,Eastern Grooves,http://www.magnatune.com/artists/albums/magnacomp-eastgroove/,204,233,http://he3.magnatune.com/all/02-Kalimayantra-hands%20upon%20black%20earth-DJ%20Cary.mp3
3841,8431,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-02-murata-842-871.mp3,2,Murata,DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,842,871,http://he3.magnatune.com/all/02-Murata-DAC%20Crowell%20.mp3
3313,7324,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ivilion-sartinal-02-fetheskol-30-59.mp3,2,Fetheskol,Ivilion,Sartinal,http://www.magnatune.com/artists/albums/ivilion-sartinal/,30,59,http://he3.magnatune.com/all/02-Fetheskol-Ivilion.mp3
18571,40742,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ivilion-sartinal-09-sartinal_iii-233-262.mp3,9,Sartinal III,Ivilion,Sartinal,http://www.magnatune.com/artists/albums/ivilion-sartinal/,233,262,http://he3.magnatune.com/all/09-Sartinal%20III-Ivilion.mp3
3822,8404,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-02-murata-59-88.mp3,2,Murata,DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,59,88,http://he3.magnatune.com/all/02-Murata-DAC%20Crowell%20.mp3
15602,34219,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_avgerinos-muse_of_the_round_sky-07-well_of_souls-59-88.mp3,7,Well of Souls,Paul Avgerinos,Muse of the Round Sky,http://www.magnatune.com/artists/albums/avgerinos-muse/,59,88,http://he3.magnatune.com/all/07-Well%20of%20Souls-Paul%20Avgerinos.mp3
13134,28748,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/ivilion-terean-06-sancretal-30-59.mp3,6,Sancretal,Ivilion,Terean,http://www.magnatune.com/artists/albums/ivilion-terean/,30,59,http://he3.magnatune.com/all/06-Sancretal-Ivilion.mp3
10037,22007,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-balancing_spheres-05-day_dreams__and_thirst_is_quenched-1248-1277.mp3,5,Day Dreams - And Thirst is Quenched,Paul Avgerinos,Balancing Spheres,http://www.magnatune.com/artists/albums/avgerinos-balancing/,1248,1277,http://he3.magnatune.com/all/05-Day%20Dreams%20-%20And%20Thirst%20is%20Quenched-Paul%20Avgerinos.mp3
12310,27069,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/rapoon-easterly_6_or_7-06-falling_more_slowly-842-871.mp3,6,Falling more Slowly,Rapoon,Easterly 6 or 7,http://www.magnatune.com/artists/albums/rapoon-easterly/,842,871,http://he3.magnatune.com/all/06-Falling%20more%20Slowly-Rapoon.mp3
17785,38999,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/mercy_machine-in_your_bed__the_remixes-09-damascus_black_pans_mix-0-29.mp3,9,Damascus (Black Pans Mix),Mercy Machine,In Your Bed - the remixes,http://www.magnatune.com/artists/albums/mercy-inbedremix/,0,29,http://he3.magnatune.com/all/09-Damascus%20(Black%20Pans%20Mix)-Mercy%20Machine.mp3
10143,22257,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/rapoon-the_kirghiz_light__cd_1-05-evacuate-175-204.mp3,5,Evacuate,Rapoon,The Kirghiz Light - CD 1,http://www.magnatune.com/artists/albums/rapoon-kirghiz1/,175,204,http://he3.magnatune.com/all/05-Evacuate-Rapoon.mp3
19387,42637,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/paul_avgerinos-muse_of_the_round_sky-10-father_and_son-204-233.mp3,10,Father and Son,Paul Avgerinos,Muse of the Round Sky,http://www.magnatune.com/artists/albums/avgerinos-muse/,204,233,http://he3.magnatune.com/all/10-Father%20and%20Son-Paul%20Avgerinos.mp3
15196,33182,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/liquid_zen-elements_at_loop_10-07-sink_or_swim-175-204.mp3,7,Sink Or Swim,Liquid Zen,Elements At Loop 10,http://www.magnatune.com/artists/albums/liquid-elements/,175,204,http://he3.magnatune.com/all/07-Sink%20Or%20Swim%20-%20Liquid%20Zen.mp3
16620,36502,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/paul_avgerinos-maya__the_great_katun-08-night_of_the_goddess_part_4-59-88.mp3,8,Night of The Goddess (part 4),Paul Avgerinos,Maya - The Great Katun,http://www.magnatune.com/artists/albums/avgerinos-maya/,59,88,http://he3.magnatune.com/all/08-Night%20of%20The%20Goddess%20(part%204)%20-%20Paul%20Avgerinos.mp3
3998,8739,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/satori-journey_to_other_worlds-02-other_worlds-610-639.mp3,2,Other Worlds,Satori,Journey to Other Worlds,http://www.magnatune.com/artists/albums/satori-journey/,610,639,http://he3.magnatune.com/all/02-Other%20Worlds-Satori.mp3
5673,12413,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/mercy_machine-in_your_bed__instrumental_mix-03-damascus_instrumental_mix-146-175.mp3,3,Damascus (instrumental mix),Mercy Machine,In Your Bed - instrumental mix,http://www.magnatune.com/artists/albums/mercy-inbedinst/,146,175,http://he3.magnatune.com/all/03-Damascus%20(instrumental%20mix)-Mercy%20Machine.mp3
8726,19089,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/satori-healing_sounds_of_tibet-04-pray-233-262.mp3,4,Pray,Satori,Healing Sounds of Tibet,http://www.magnatune.com/artists/albums/satori-tibet/,233,262,http://he3.magnatune.com/all/04-Pray-Satori.mp3
11104,24403,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/indidginus-seismic-05-shindormo-0-29.mp3,5,Shindormo,Indidginus,Seismic,http://www.magnatune.com/artists/albums/indidginus-seismic/,0,29,http://he3.magnatune.com/all/05-Shindormo-Indidginus.mp3
4898,10761,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/dac_crowell-the_sea_and_the_sky-02-umi_no_kami_ni_kansha-1074-1103.mp3,2,Umi no kami ni kansha,DAC Crowell,The sea and the sky,http://www.magnatune.com/artists/albums/dac-sea/,1074,1103,http://he3.magnatune.com/all/02-Umi%20no%20kami%20ni%20kansha-DAC%20Crowell.mp3
7607,16676,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/dac_crowell-sferica-04-benthic-146-175.mp3,4,Benthic,DAC Crowell,Sferica,http://www.magnatune.com/artists/albums/dac-sferica/,146,175,http://he3.magnatune.com/all/04-Benthic-DAC%20Crowell%20.mp3
20480,44990,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/hans_christian-phantoms-11-aftermath-0-29.mp3,11,Aftermath,Hans Christian,Phantoms,http://www.magnatune.com/artists/albums/hanschristian-phantoms/,0,29,http://he3.magnatune.com/all/11-Aftermath-Hans%20Christian.mp3
21145,46420,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/kammen___swan-wild_wood-11-pasa_viene-0-29.mp3,11,Pasa Viene,Kammen & Swan,Wild Wood,http://www.magnatune.com/artists/albums/shira-wildwood/,0,29,http://he3.magnatune.com/all/11-Pasa%20Viene-Kammen%20%26%20Swan.mp3
20938,46054,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ehren_starks-lines_build_walls-11-leaving_the_theatre-175-204.mp3,11,Leaving the Theatre,Ehren Starks,Lines Build Walls,http://www.magnatune.com/artists/albums/ehren-lines/,175,204,http://he3.magnatune.com/all/11-Leaving%20the%20Theatre-Ehren%20Starks.mp3
18384,40301,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ehren_starks-lines_build_walls-09-one_big_hope-0-29.mp3,9,One Big Hope,Ehren Starks,Lines Build Walls,http://www.magnatune.com/artists/albums/ehren-lines/,0,29,http://he3.magnatune.com/all/09-One%20Big%20Hope-Ehren%20Starks.mp3
21446,47167,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/mercy_machine-mercy_machine-11-the_last_vision_on_dahlia_street-30-59.mp3,11,The Last Vision on Dahlia Street,Mercy Machine,Mercy Machine,http://www.magnatune.com/artists/albums/mercy-mercy/,30,59,http://he3.magnatune.com/all/11-The%20Last%20Vision%20on%20Dahlia%20Street-Mercy%20Machine.mp3
24777,55511,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/kiev_seminary_choir-hymns_of_the_allnight_vigil-18-the_great_doxology-262-291.mp3,18,The great doxology,Kiev Seminary Choir,Hymns of the All-Night Vigil,http://www.magnatune.com/artists/albums/kyivseminary-hymns/,262,291,http://he3.magnatune.com/all/18-The%20great%20doxology-Kiev%20Seminary%20Choir.mp3
76,151,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-407-436.mp3,1,3 Almaines (Holborne),New York Consort of Viols,Dances and Canzonas of Holborne and Brade,http://www.magnatune.com/artists/albums/nyconsort-holborne/,407,436,http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3
16478,36167,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/rhonda_lorence-winter_moon-08-lament_of_the_loons-117-146.mp3,8,Lament of the Loons,Rhonda Lorence,Winter Moon,http://www.magnatune.com/artists/albums/lorence-winter/,117,146,http://he3.magnatune.com/all/08-Lament%20of%20the%20Loons-Rhonda%20Lorence.mp3
1238,2690,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/magnatune-relaxation_spa-01-mandlovu_mind_jami_sieber-407-436.mp3,1,Mandlovu Mind (Jami Sieber),Magnatune,Relaxation Spa,http://www.magnatune.com/artists/albums/magnacomp-spa/,407,436,http://he3.magnatune.com/all/01-Mandlovu%20Mind%20(Jami%20Sieber)-Magnatune.mp3
13772,30217,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/mercy_machine-in_your_bed-07-a_prayer-59-88.mp3,7,A Prayer,Mercy Machine,In Your Bed,http://www.magnatune.com/artists/albums/mercy-inbed/,59,88,http://he3.magnatune.com/all/07-A%20Prayer-Mercy%20Machine.mp3
8950,19551,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/chris_harvey-the_white_sail-04-secrets_from_the_screen-233-262.mp3,4,Secrets From The Screen,Chris Harvey,The White Sail,http://www.magnatune.com/artists/albums/harvey-wsail/,233,262,http://he3.magnatune.com/all/04-Secrets%20From%20The%20Screen-Chris%20Harvey.mp3
6216,13563,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-233-262.mp3,3,L'Infidele Suite (sarabande),Paul Berget,SL Weiss on 11 Strings,http://www.magnatune.com/artists/albums/berget-weiss11/,233,262,http://he3.magnatune.com/all/03-L'Infidele%20Suite%20(sarabande)-Paul%20Berget.mp3
6285,13699,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/rob_costlow-sophomore_jinx-03-lost_or_found-146-175.mp3,3,Lost Or Found,Rob Costlow,Sophomore Jinx,http://www.magnatune.com/artists/albums/costlow-sophomore/,146,175,http://he3.magnatune.com/all/03-Lost%20Or%20Found%20-%20Rob%20Costlow.mp3
16830,36933,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/mountain_mirrors-mountain_mirrors-08-praying_mantis-175-204.mp3,8,Praying Mantis,Mountain Mirrors,Mountain Mirrors,http://www.magnatune.com/artists/albums/mountain-mountain/,175,204,http://he3.magnatune.com/all/08-Praying%20Mantis-Mountain%20Mirrors.mp3
24838,55661,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-19-cherubical_hymn-407-436.mp3,19,Cherubical hymn,Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,407,436,http://he3.magnatune.com/all/19-Cherubical%20hymn-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
